info,command,/afs/enea.it/por/user/mcolonna/private/ime/bin/tester -no-cnd-set -no-cnd-readback -energy-reading -o /afs/enea.it/por/user/mcolonna/PFS/por/tirocinio/results/balance/SPK/single/P400/MS42240/csv/SPKFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231130_023605.csv -r 1 -nm 42240 -ft 0 -i /afs/enea.it/fra/user/artioli/PFS/tmp/data/test_matrices/single_rank42240_cnd1_seed1 -type single -spk-nb 24 --run SPK-pSGESV 
info,year,2023
info,month,12
info,day,1
info,hour,0
info,minute,53
info,second,14
info,number of MPI ranks,400
info,number of OMP threads,1
info,number of BLACS rows,20
info,number of BLACS columns,20
info,number of processes,400
info,number of calc processes,400
info,number of spare processes,0
info,number of faulty processes,0
info,fault tolerance,0
info,failing rank,2
info,failing level,-1
info,checkpoint skip interval,-1
info,seed,1
info,condition number set,1
info,condition number got,-1
info,matrix size,42240
info,scalapack blocking factor,24
info,ime blocking factor,1
info,repetitions,1
head,code name,run num. (0=avg,-1=mdn),exit code (0=ok),run time,rel.err.
data,SPK-pSGESV,1,0,31,0.00142888177651912
data,SPK-pSGESV(core),1,0,23,0.00142888177651912
data,SPK-pSGESV,0,0,31,0.00142888177651912
data,SPK-pSGESV(core),0,0,23,0.00142888177651912
data,SPK-pSGESV,-1,0,31,0.00142888177651912
data,SPK-pSGESV(core),-1,0,23,0.00142888177651912
